ITEMë²ˆí˜¸	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	LIMIT_TYPE0	LIMIT_VALUE0	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4
199	»çÀÚ°Ë+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	75	0	0	5	67	90	110
200	ÁøÅð¸¶µµ+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	80	2	0	68	90	92	135
201	ÁøÅð¸¶µµ+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	80	3	0	59	81	83	125
202	ÁøÅð¸¶µµ+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	82	4	0	3	25	27	68
203	ÁøÅð¸¶µµ+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	82	5	0	6	29	31	70
204	ÁøÅð¸¶µµ+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	84	6	0	10	34	36	73
205	ÁøÅð¸¶µµ+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	84	7	0	5	30	32	66
206	ÁøÅð¸¶µµ+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	86	8	0	1	27	29	61
207	ÁøÅð¸¶µµ+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	86	9	0	8	35	37	66
208	ÁøÅð¸¶µµ+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	88	10	0	8	34	36	62
209	ÁøÅð¸¶µµ+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	90	12	0	10	35	38	60
210	ÀÚ±Ýµµ+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	0	0
211	ÀÚ±Ýµµ+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	7	7
212	ÀÚ±Ýµµ+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	14	14
213	ÀÚ±Ýµµ+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	21	21
214	ÀÚ±Ýµµ+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	28	28
215	ÀÚ±Ýµµ+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	35	35
216	ÀÚ±Ýµµ+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	42	42
217	ÀÚ±Ýµµ+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	49	49
218	ÀÚ±Ýµµ+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	56	56
219	ÀÚ±Ýµµ+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	63	63
220	¿ù¾Æ°Ë+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	0	0
221	¿ù¾Æ°Ë+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	7	7
222	¿ù¾Æ°Ë+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	14	14
223	¿ù¾Æ°Ë+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	21	21
224	¿ù¾Æ°Ë+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	28	28
225	¿ù¾Æ°Ë+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	35	35
226	¿ù¾Æ°Ë+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	42	42
227	¿ù¾Æ°Ë+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	49	49
228	¿ù¾Æ°Ë+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	56	56
229	¿ù¾Æ°Ë+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	63	63
230	ÃµÀå°Ë+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	0	0
231	ÃµÀå°Ë+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	7	7
232	ÃµÀå°Ë+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	14	14
233	ÃµÀå°Ë+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	21	21
234	ÃµÀå°Ë+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	28	28
235	ÃµÀå°Ë+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	35	35
236	ÃµÀå°Ë+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	42	42
237	ÃµÀå°Ë+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	49	49
238	ÃµÀå°Ë+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	56	56
239	ÃµÀå°Ë+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	63	63
240	Åð¸¶µµ+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	65	0	0	74	98	98	142
241	Åð¸¶µµ+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	65	0	0	74	98	98	142
242	Åð¸¶µµ+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	65	0	0	74	98	98	142
243	Åð¸¶µµ+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	65	0	0	74	98	98	142
244	Åð¸¶µµ+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	65	0	0	74	98	98	142
245	Åð¸¶µµ+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	65	0	0	74	98	98	142
246	Åð¸¶µµ+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	65	0	0	74	98	98	142
247	Åð¸¶µµ+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	65	0	0	74	98	98	142
248	Åð¸¶µµ+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	65	0	0	74	98	98	142
249	Åð¸¶µµ+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	65	0	0	74	98	98	142
250	»ç±Íµµ+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	70	0	0	90	110	77	105
251	»ç±Íµµ+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	70	0	0	90	110	74	102
252	»ç±Íµµ+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	70	0	0	90	110	70	100
253	»ç±Íµµ+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	70	0	0	90	110	69	99
254	»ç±Íµµ+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	70	0	0	90	110	67	98
255	»ç±Íµµ+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	70	0	0	90	110	63	96
256	»ç±Íµµ+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	70	0	0	90	110	56	93
257	»ç±Íµµ+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	70	0	0	90	110	46	87
258	»ç±Íµµ+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	70	0	0	90	110	29	79
259	»ç±Íµµ+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	70	0	0	90	110	5	67
260	ºÀ½Å°Ë+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	0	0
261	ºÀ½Å°Ë+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	7	7
262	ºÀ½Å°Ë+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	14	14
263	ºÀ½Å°Ë+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	21	21
264	ºÀ½Å°Ë+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	28	28
265	ºÀ½Å°Ë+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	35	35
266	ºÀ½Å°Ë+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	42	42
267	ºÀ½Å°Ë+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	49	49
268	ºÀ½Å°Ë+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	56	56
269	ºÀ½Å°Ë+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LIMIT_NONE	0	0	0	0	0	63	63
270	Épée de Triton+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	80	2	0	18	40	100	140
271	Épée de Triton+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	80	3	0	18	40	100	140
272	Épée de Triton+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	82	4	0	18	40	100	140
273	Épée de Triton+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	82	5	0	18	40	100	140
274	Épée de Triton+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	84	6	0	18	40	100	140
275	Épée de Triton+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	84	7	0	18	40	100	140
276	Épée de Triton+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	86	8	0	18	40	100	139
277	Épée de Triton+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	86	9	0	18	40	100	138
278	Épée de Triton+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	88	10	0	18	40	100	136
279	Épée de Triton+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	90	12	0	18	40	100	135
280	Lame sacree+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	80	2	0	90	110	5	70
281	Lame sacree+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	80	3	0	99	119	15	80
282	Lame sacree+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	82	4	0	90	110	8	72
283	Lame sacree+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	82	5	0	84	104	4	67
284	Lame sacree+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	84	6	0	86	106	9	70
285	Lame sacree+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	84	7	0	79	99	5	64
286	Lame sacree+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	86	8	0	72	92	3	58
287	Lame sacree+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	86	9	0	66	86	3	54
288	Lame sacree+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	88	10	0	62	82	5	51
289	Lame sacree+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	90	12	0	60	80	10	50
290	¸¸¿ùµµ+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	30	0	0	62	88	57	73
291	¸¸¿ùµµ+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	30	0	0	62	88	57	73
292	¸¸¿ùµµ+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	30	0	0	62	88	57	73
293	¸¸¿ùµµ+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	30	0	0	62	88	57	73
294	¸¸¿ùµµ+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	30	0	0	62	88	57	73
295	¸¸¿ùµµ+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	30	0	0	62	88	57	73
296	¸¸¿ùµµ+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	30	0	0	62	88	57	73
297	¸¸¿ùµµ+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	30	0	0	62	88	57	73
298	¸¸¿ùµµ+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	30	0	0	62	88	57	73
299	¸¸¿ùµµ+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	30	0	0	62	88	57	73
460	¿ë½ÅÁö°Ë+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	87	1	0	119	161	153	207
461	¿ë½ÅÁö°Ë+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	89	1	0	119	161	153	207
462	¿ë½ÅÁö°Ë+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	91	2	0	119	161	153	207
463	¿ë½ÅÁö°Ë+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	93	2	0	119	161	153	207
464	¿ë½ÅÁö°Ë+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG	LEVEL	95	3	0	119	161	153	207
465	¿ë½ÅÁö°Ë+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	97	3	0	119	161	153	207
466	¿ë½ÅÁö°Ë+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	99	4	0	119	161	153	207
467	¿ë½ÅÁö°Ë+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	101	4	0	119	161	153	207
468	¿ë½ÅÁö°Ë+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	103	5	0	119	161	153	207
469	¿ë½ÅÁö°Ë+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG	LEVEL	105	5	0	119	161	153	207
470	ÆÄ¸êÁö°Ë+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	87	1	0	149	211	116	164
471	ÆÄ¸êÁö°Ë+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	89	1	0	149	211	116	164
472	ÆÄ¸êÁö°Ë+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	91	2	0	149	211	116	164
473	ÆÄ¸êÁö°Ë+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	93	2	0	149	211	116	164
474	ÆÄ¸êÁö°Ë+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	95	3	0	149	211	116	164
475	ÆÄ¸êÁö°Ë+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	97	3	0	149	211	116	164
476	ÆÄ¸êÁö°Ë+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	99	4	0	149	211	116	164
477	ÆÄ¸êÁö°Ë+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	101	4	0	149	211	116	164
478	ÆÄ¸êÁö°Ë+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	103	5	0	149	211	116	164
479	ÆÄ¸êÁö°Ë+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	105	5	0	149	211	116	164
500	Spada Celesta	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	0	0
501	Dragon Sword	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	0	0
502	Dragon Spear	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	3	0
503	Dragon Dagger	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	1	0
504	Dragon Bow	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	2	0
505	Dragon Bell	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	4	0
506	Dragon Fan	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	5	0
510	Épée Forestial	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	0	0
511	Lance Forestial	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	3	0
512	Lame Forestial	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	0	0
513	Dague Forestial	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	1	0
514	Arc Forestial	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	2	0
515	Gong Forestial	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	4	0
516	Éventail Forestial	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	5	0
520	Épée de Flammes	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	0	0
521	Lance de Flammes	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	3	0
522	Lame de Flammes	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	0	0
523	Dague de Flammes	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	1	0
524	Arc de Flammes	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	2	0
525	Gong de Flammes	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	4	0
526	Éventail de Flammes	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	5	0
530	Épée Legionnaire	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	0	0
531	Lance Legionnaire	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	3	0
532	Lame Legionnaire	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	0	0
533	Dague Legionnaire	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	1	0
534	Arc Legionnaire	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	2	0
535	Gong Legionnaire	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	4	0
536	Éventail Legionnaire	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	5	0
540	Épée Spirit	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUDANG | ANTI_STACK | ANTI_MYSHOP	REAL_TIME_FIRST_USE	2592000	0	0	0	0	0	0
